"date","sfcity_adr","sfcity_days","sfcity_demd","sfcity_demt","sfcity_occ","sfcity_revpar","sfcity_rmrevt","sfcity_supd","sfcity_supt","sfzoneone_adr","sfzoneone_days","sfzoneone_demd","sfzoneone_demt","sfzoneone_occ","sfzoneone_revpar","sfzoneone_rmrevt","sfzoneone_supd","sfzoneone_supt","sfzonetwo_adr","sfzonetwo_days","sfzonetwo_demd","sfzonetwo_demt","sfzonetwo_occ","sfzonetwo_revpar","sfzonetwo_rmrevt","sfzonetwo_supd","sfzonetwo_supt","sfcity_strdays"
2014-01-01,210.988216667134,31,24183.9677419355,749703,0.719054730233267,151.712075217984,158178499,33633,1042623,221.476079714838,31,21565.5806451613,668533,0.72372577505743,160.287947448302,148064068,29798,923738,133.009480962173,31,2337.45161290322,72460.9999999999,0.680877253977053,90.5631301504374,9638000,3433,106423,31
2014-02-01,207.275598856487,28,26884.5714285714,752768,0.799350977568799,165.685952572091,156030438,33633,941724,217.104762460343,28,23876.4642857142,668540.999999999,0.801277410756234,173.961141927071,145143435,29798,834344,150.521047112079,28,2690.39285714285,75330.9999999999,0.78368565602763,117.961185551995,11338901,3433,96124,28
2014-03-01,205.287050163253,31,27169.3548387097,842250,0.807554239647773,165.78042770412,172903018,33644,1042964,214.550684810367,31,24075.4193548387,746338,0.807656055380547,173.283159773136,160127329,29809,924079,143.196916232866,31,2769.96774193548,85869,0.806865057365419,115.540588030783,12296176,3433,106423,31
2014-04-01,210.315417380827,30,29463.5,883905,0.875691018248826,184.171321999643,185898849,33646,1009380,219.167854276798,30,26168.3333333333,785050,0.877807967976027,192.387288808382,172057724,29811,894330,162.608185149993,30,2946.8,88404,0.858374599475677,139.578735799592,14375214,3433,102990,30
2014-05-01,225.79241045747,31,29158.9677419355,903928,0.862767930346939,194.806450658438,204100082,33797,1047707,234.515065745404,31,25859.7741935484,801653,0.863085715023977,202.406603202767,187999706,29962,928822,173.415509562484,31,2955.09677419355,91608,0.860791370286498,149.274574105222,15886248,3433,106423,31
2014-06-01,236.699736774013,30,30531.4333333333,915943,0.903189957795922,213.784825267227,216803467,33804,1014120,244.748015546017,30,27102.3333333333,813070,0.904345601566063,221.336791351063,198997269,29969,899070,183.931047209648,30,3070.7,92121,0.894465482085639,164.519972812894,16943912,3433,102990,30
2014-07-01,236.170189304993,31,30483.3225806452,944983,0.90174005563216,212.964119642542,223176814,33805,1047955,243.274661566257,31,27103.0322580645,840194,0.9043387473495,220.002702702703,204397911,29970,929070,208.8836970882,31,3052.09677419355,94615,0.888787645367952,185.653249290773,19763531,3434,106454,31
2014-08-01,256.212042426869,31,31936.5483870968,990033,0.944672653210778,242.036509903942,253658377,33807,1048017,263.429285390866,31,28354.7741935484,878998,0.946073677673364,249.223512836602,231553815,29971,929101,181.886138713441,31,3207.35483870968,99428,0.933999661825765,169.881592049148,18084575,3434,106454,31
2014-09-01,268.339460432905,30,30688.8,920664,0.907523066004258,243.524249861998,247050481,33816,1014480,277.349076440016,30,27251.4333333333,817543,0.908987102512786,252.106733377807,226744796,29980,899400,196.057368341175,30,3074.86666666667,92246,0.895418365365948,175.553368278004,18085508,3434,103020,30
2014-10-01,273.807674706207,31,30309.8709677419,939606,0.896317452322626,245.41859741905,257271334,33816,1048296,283.469488086474,31,26948.2258064516,835395,0.898873442510061,254.803194602854,236808993,29980,929380,195.106716866178,31,3007.35483870968,93228,0.875758543596295,170.866374208578,18189409,3434,106454,31
2014-11-01,208.180057642591,30,26947.6666666667,808430,0.796891018058513,165.896818074284,168299004,33816,1014480,217.007492736209,30,24023.2666666667,720698,0.801309762063598,173.890222370469,156396866,29980,899400,134.541614637751,30,2616.06666666667,78482,0.761813240147544,102.495583381868,10559095,3434,103020,30
2014-12-01,218.380825567537,31,26442.8064516129,819727,0.782007643331546,170.775474750867,179012659,33814,1048234,226.251879257051,31,23585.1612903226,731140,0.786748992271752,178.003438005075,165421799,29978,929318,152.596972647606,31,2550.93548387096,79078.9999999999,0.742846675559396,113.356153831702,12067216,3434,106454,31
2015-01-01,250.565613726376,31,24491.5806451613,759239,0.727141519065414,182.196660990555,190239186,33682,1044142,263.03740510083,31,21754.8387096774,674400,0.728902992349977,191.728751677968,177392426,29846,925226,149.566203374661,31,2450.90322580645,75978,0.713716722715915,106.747900501625,11363741,3434,106454,31
2015-02-01,210.704201199959,28,26596.1428571429,744692,0.793109764929411,167.111559483339,156909733,33534,938952,219.372700662919,28,23731.6071428571,664485,0.795081986828503,174.419282699008,145769869,29848,835744,138.982396251673,28,2667.85714285714,74700,0.776894916382394,107.974717114569,10381985,3434,96152,28
2015-03-01,233.766744369239,31,28133.1935483871,872129,0.838945355412033,196.117524438365,203874757,33534,1039554,243.657624531705,31,25108.2580645161,778356,0.841204035932596,204.96577714182,189652374,29848,925288,151.575140674322,31,2820.51612903226,87436,0.821350066695474,124.49625190223,13253124,3434,106454,31
2015-04-01,234.964538867994,30,28892.6666666667,866780,0.860720527486495,202.238801835081,203662563,33568,1007040,243.81755838243,30,25771.1666666666,773134.999999999,0.863153252726886,210.451918589722,188503888,29857,895710,162.460895625612,30,2891.83333333333,86755,0.842118035332945,136.811250242671,14094295,3434,103020,30
2015-05-01,236.211609108523,31,29319.5806451613,908907,0.875838829166008,206.883299157027,214694385,33476,1037756,244.398423696028,31,26198.4838709677,812153,0.878819357652133,214.782065723737,198488913,29811,924141,168.040470163152,31,2892.61290322581,89671,0.853781848649884,143.469903263892,15068357,3388,105028,31
2015-06-01,251.115355714459,30,30253.6666666667,907610,0.903741984307165,226.943489863385,227914808,33476,1004280,258.531842301506,30,27043.1666666667,811295,0.907153958829515,234.528184227299,209745591,29811,894330,188.008474862031,30,2965.63333333333,88969,0.875334513970878,164.570306965762,16726926,3388,101640,30
2015-07-01,255.804712176397,31,29882.7741935484,926366,0.893971166827666,228.682037024349,236968788,33427,1036237,262.657908335124,31,26718.6451612903,828278,0.896177807784609,235.388188489062,217553767,29814,924234,197.285248978691,31,2921.61290322581,90570,0.875783244372244,172.779115417344,17868125,3336,103416,31
2015-08-01,262.014817567362,31,30730.7419354839,952653,0.914578195157402,239.633038955254,249609202,33601,1041631,269.291463284916,31,27293.8709677419,846110,0.915471622987252,246.528692950054,227850200,29814,924234,203.613501380846,31,3025.25806451613,93783,0.906851937804595,184.647298290399,19095484.9999999,3336,103416,31
2015-09-01,284.554114669882,30,30691,920730,0.908824400355345,258.609722633501,261997510,33770,1013100,292.196273717713,30,27230,816900,0.913237414897542,266.844569652659,238695136,29817,894510,219.014833966936,30,3042.56666666667,91277,0.912040367705835,199.750369704237,19991017,3336,100080,30
2015-10-01,290.483979232753,31,30314.4838709677,939749,0.897648392732455,260.752477072808,272982029,33771,1046901,299.262304762751,31,26875.9032258065,833153,0.901331518740574,269.734547653615,249331287,29818,924358,214.844802649738,31,2921.77419354839,90575,0.875831592790284,188.167865707434,19459568,3336,103416,31
2015-11-01,231.960475131981,30,26392.6666666666,791779.999999999,0.785332420825026,182.166081471122,183661665,33607,1008210,231.960475131981,30,26392.6666666666,791779.999999999,0.785332420825026,182.166081471122,183661665,33607,1008210,156.712959870874,30,2395.6,71868,0.71810551558753,112.536440847322,11262647,3336,100080,30
2015-12-01,192.462098819534,31,25984.8064516129,805529,0.773196252316866,148.810973520302,155033802,33607,1041817,192.462098819534,31,25984.8064516129,805529,0.773196252316866,148.810973520302,155033802,33607,1041817,132.88112681319,31,2417.32258064516,74937,0.724617080529125,96.287934168794,9957713,3336,103416,31
